country,indicator,date,year_week,value,source,url
Denmark,Daily hospital occupancy,2021-05-19,2021-W20,163,Country_Website,
Denmark,Daily hospital occupancy,2021-05-20,2021-W20,160,Country_Website,
Denmark,Daily hospital occupancy,2021-05-21,2021-W20,143,Country_Website,
Denmark,Daily hospital occupancy,2021-05-22,2021-W20,146,Country_Website,
Denmark,Daily hospital occupancy,2021-05-23,2021-W20,139,Country_Website,
Denmark,Daily hospital occupancy,2021-05-24,2021-W21,143,Country_Website,
Denmark,Daily hospital occupancy,2021-05-25,2021-W21,148,Country_Website,
Denmark,Daily hospital occupancy,2021-05-26,2021-W21,148,Country_Website,
Denmark,Daily hospital occupancy,2021-05-27,2021-W21,149,Country_Website,
Denmark,Daily hospital occupancy,2021-05-28,2021-W21,143,Country_Website,
Denmark,Daily hospital occupancy,2021-05-29,2021-W21,144,Country_Website,
Denmark,Daily hospital occupancy,2021-05-30,2021-W21,148,Country_Website,
Denmark,Daily hospital occupancy,2021-05-31,2021-W22,153,Country_Website,
Denmark,Daily hospital occupancy,2021-06-01,2021-W22,155,Country_Website,
Denmark,Daily hospital occupancy,2021-06-02,2021-W22,157,Country_Website,
Denmark,Daily hospital occupancy,2021-06-03,2021-W22,143,Country_Website,
Denmark,Daily hospital occupancy,2021-06-04,2021-W22,145,Country_Website,
Denmark,Daily hospital occupancy,2021-06-05,2021-W22,134,Country_Website,
Denmark,Daily hospital occupancy,2021-06-06,2021-W22,138,Country_Website,
Denmark,Daily hospital occupancy,2021-06-07,2021-W23,137,Country_Website,
Denmark,Daily hospital occupancy,2021-06-08,2021-W23,124,Country_Website,
Denmark,Daily hospital occupancy,2021-06-09,2021-W23,122,Country_Website,
Denmark,Daily hospital occupancy,2021-06-10,2021-W23,120,Country_Website,
Denmark,Daily hospital occupancy,2021-06-11,2021-W23,111,Country_Website,
Denmark,Daily hospital occupancy,2021-06-12,2021-W23,99,Country_Website,
Denmark,Daily hospital occupancy,2021-06-13,2021-W23,98,Country_Website,
Denmark,Daily hospital occupancy,2021-06-14,2021-W24,102,Country_Website,
Denmark,Daily hospital occupancy,2021-06-15,2021-W24,101,Country_Website,
Denmark,Daily hospital occupancy,2021-06-16,2021-W24,93,Country_Website,
Denmark,Daily hospital occupancy,2021-06-17,2021-W24,84,Country_Website,
Denmark,Daily hospital occupancy,2021-06-18,2021-W24,84,Country_Website,
Denmark,Daily hospital occupancy,2021-06-19,2021-W24,76,Country_Website,
Denmark,Daily hospital occupancy,2021-06-20,2021-W24,80,Country_Website,
Denmark,Daily hospital occupancy,2021-06-21,2021-W25,82,Country_Website,
Denmark,Daily hospital occupancy,2021-06-22,2021-W25,67,Country_Website,
Denmark,Daily hospital occupancy,2021-06-23,2021-W25,64,Country_Website,
Denmark,Daily hospital occupancy,2021-06-24,2021-W25,68,Country_Website,
Denmark,Daily hospital occupancy,2021-06-25,2021-W25,65,Country_Website,
Denmark,Daily hospital occupancy,2021-06-26,2021-W25,63,Country_Website,
Denmark,Daily hospital occupancy,2021-06-27,2021-W25,66,Country_Website,
Denmark,Daily hospital occupancy,2021-06-28,2021-W26,65,Country_Website,
Denmark,Daily hospital occupancy,2021-06-29,2021-W26,62,Country_Website,
Denmark,Daily hospital occupancy,2021-06-30,2021-W26,55,Country_Website,
Denmark,Daily hospital occupancy,2021-07-01,2021-W26,52,Country_Website,
Denmark,Daily hospital occupancy,2021-07-02,2021-W26,48,Country_Website,
Denmark,Daily hospital occupancy,2021-07-03,2021-W26,43,Country_Website,
Denmark,Daily hospital occupancy,2021-07-04,2021-W26,39,Country_Website,
Denmark,Daily hospital occupancy,2021-07-05,2021-W27,40,Country_Website,
Denmark,Daily hospital occupancy,2021-07-06,2021-W27,43,Country_Website,
Denmark,Daily hospital occupancy,2021-07-07,2021-W27,39,Country_API,
Denmark,Daily hospital occupancy,2021-07-08,2021-W27,38,Country_API,
Denmark,Daily hospital occupancy,2021-07-09,2021-W27,35,Country_API,
Denmark,Daily hospital occupancy,2021-07-10,2021-W27,28,Country_API,
Denmark,Daily hospital occupancy,2021-07-11,2021-W27,29,Country_API,
Denmark,Daily hospital occupancy,2021-07-12,2021-W28,37,Country_API,
Denmark,Daily hospital occupancy,2021-07-13,2021-W28,47,Country_API,
Denmark,Daily hospital occupancy,2021-07-14,2021-W28,51,Country_API,
Denmark,Daily hospital occupancy,2021-07-15,2021-W28,51,Country_API,
Denmark,Daily hospital occupancy,2021-07-16,2021-W28,53,Country_API,
Denmark,Daily hospital occupancy,2021-07-17,2021-W28,55,Country_API,
Denmark,Daily hospital occupancy,2021-07-18,2021-W28,53,Country_API,
Denmark,Daily hospital occupancy,2021-07-19,2021-W29,50,Country_API,
Denmark,Daily hospital occupancy,2021-07-20,2021-W29,50,Country_API,
Denmark,Daily hospital occupancy,2021-07-21,2021-W29,55,Country_API,
Denmark,Daily hospital occupancy,2021-07-22,2021-W29,57,Country_API,
Denmark,Daily hospital occupancy,2021-07-23,2021-W29,55,Country_API,
Denmark,Daily hospital occupancy,2021-07-24,2021-W29,56,Country_API,
Denmark,Daily hospital occupancy,2021-07-25,2021-W29,59,Country_API,
Denmark,Daily hospital occupancy,2021-07-26,2021-W30,60,Country_API,
Denmark,Daily hospital occupancy,2021-07-27,2021-W30,61,Country_API,
Denmark,Daily hospital occupancy,2021-07-28,2021-W30,64,Country_API,
Denmark,Daily hospital occupancy,2021-07-29,2021-W30,57,Country_API,
Denmark,Daily hospital occupancy,2021-07-30,2021-W30,56,Country_API,
Denmark,Daily hospital occupancy,2021-07-31,2021-W30,54,Country_API,
Denmark,Daily hospital occupancy,2021-08-01,2021-W30,57,Country_API,
Denmark,Daily hospital occupancy,2021-08-02,2021-W31,54,Country_API,
Denmark,Daily hospital occupancy,2021-08-03,2021-W31,62,Country_API,
Denmark,Daily hospital occupancy,2021-08-04,2021-W31,59,Country_Website,
Denmark,Daily hospital occupancy,2021-08-05,2021-W31,62,Country_Website,
Denmark,Daily hospital occupancy,2021-08-06,2021-W31,69,Country_Website,
Denmark,Daily hospital occupancy,2021-08-07,2021-W31,67,Country_Website,
Denmark,Daily hospital occupancy,2021-08-08,2021-W31,80,Country_Website,
Denmark,Daily hospital occupancy,2021-08-09,2021-W32,83,Country_Website,
Denmark,Daily hospital occupancy,2021-08-10,2021-W32,85,Country_Website,
Denmark,Daily hospital occupancy,2021-08-11,2021-W32,103,Country_Website,
Denmark,Daily hospital occupancy,2021-08-12,2021-W32,113,Country_Website,
Denmark,Daily hospital occupancy,2021-08-13,2021-W32,101,Country_Website,
Denmark,Daily hospital occupancy,2021-08-14,2021-W32,94,Country_Website,
Denmark,Daily hospital occupancy,2021-08-15,2021-W32,107,Country_Website,
Denmark,Daily hospital occupancy,2021-08-16,2021-W33,117,Country_Website,
Denmark,Daily hospital occupancy,2021-08-17,2021-W33,101,Country_Website,
Denmark,Daily hospital occupancy,2021-08-18,2021-W33,105,Country_Website,
Denmark,Daily hospital occupancy,2021-08-19,2021-W33,116,Country_Website,
Denmark,Daily hospital occupancy,2021-08-20,2021-W33,115,Country_Website,
Denmark,Daily hospital occupancy,2021-08-21,2021-W33,115,Country_Website,
Denmark,Daily hospital occupancy,2021-08-22,2021-W33,124,Country_Website,
Denmark,Daily hospital occupancy,2021-08-23,2021-W34,131,Country_Website,
Denmark,Daily hospital occupancy,2021-08-24,2021-W34,131,Country_Website,
Denmark,Daily hospital occupancy,2021-08-25,2021-W34,133,Country_Website,
Denmark,Daily hospital occupancy,2021-08-26,2021-W34,127,Country_Website,
Denmark,Daily hospital occupancy,2021-08-27,2021-W34,126,Country_Website,
Denmark,Daily hospital occupancy,2021-08-28,2021-W34,124,Country_Website,
Denmark,Daily hospital occupancy,2021-08-29,2021-W34,129,Country_Website,
Denmark,Daily hospital occupancy,2021-08-30,2021-W35,142,Country_Website,
Denmark,Daily hospital occupancy,2021-08-31,2021-W35,147,Country_Website,
Denmark,Daily hospital occupancy,2021-09-01,2021-W35,134,Country_Website,
Denmark,Daily hospital occupancy,2021-09-02,2021-W35,132,Country_Website,
Denmark,Daily hospital occupancy,2021-09-03,2021-W35,137,Country_Website,
Denmark,Daily hospital occupancy,2021-09-04,2021-W35,121,Country_Website,
Denmark,Daily hospital occupancy,2021-09-05,2021-W35,124,Country_Website,
Denmark,Daily hospital occupancy,2021-09-06,2021-W36,125,Country_Website,
Denmark,Daily hospital occupancy,2021-09-07,2021-W36,123,Country_Website,
Denmark,Daily hospital occupancy,2021-09-08,2021-W36,128,Country_Website,
Denmark,Daily hospital occupancy,2021-09-09,2021-W36,132,Country_Website,
Denmark,Daily hospital occupancy,2021-09-10,2021-W36,132,Country_Website,
Denmark,Daily hospital occupancy,2021-09-11,2021-W36,124,Country_Website,
Denmark,Daily hospital occupancy,2021-09-12,2021-W36,125,Country_Website,
Denmark,Daily hospital occupancy,2021-09-13,2021-W37,125,Country_Website,
Denmark,Daily hospital occupancy,2021-09-14,2021-W37,117,Country_Website,
Denmark,Daily hospital occupancy,2021-09-15,2021-W37,116,Country_Website,
Denmark,Daily hospital occupancy,2021-09-16,2021-W37,102,Country_Website,
Denmark,Daily hospital occupancy,2021-09-17,2021-W37,105,Country_Website,
Denmark,Daily hospital occupancy,2021-09-18,2021-W37,97,Country_Website,
Denmark,Daily hospital occupancy,2021-09-19,2021-W37,98,Country_Website,
Denmark,Daily hospital occupancy,2021-09-20,2021-W38,99,Country_Website,
Denmark,Daily hospital occupancy,2021-09-21,2021-W38,96,Country_Website,
Denmark,Daily hospital occupancy,2021-09-22,2021-W38,89,Country_Website,
Denmark,Daily hospital occupancy,2021-09-23,2021-W38,87,Country_Website,
Denmark,Daily hospital occupancy,2021-09-24,2021-W38,87,Country_Website,
Denmark,Daily hospital occupancy,2021-09-25,2021-W38,77,Country_Website,
Denmark,Daily hospital occupancy,2021-09-26,2021-W38,85,Country_Website,
Denmark,Daily hospital occupancy,2021-09-27,2021-W39,95,Country_Website,
Denmark,Daily hospital occupancy,2021-09-28,2021-W39,93,Country_Website,
Denmark,Daily hospital occupancy,2021-09-29,2021-W39,89,Country_API,
Denmark,Daily hospital occupancy,2021-09-30,2021-W39,93,Country_API,
Denmark,Daily hospital occupancy,2021-10-01,2021-W39,83,Country_API,
Denmark,Daily hospital occupancy,2021-10-02,2021-W39,85,Country_Website,
Denmark,Daily hospital occupancy,2021-10-03,2021-W39,82,Country_Website,
Denmark,Daily hospital occupancy,2021-10-04,2021-W40,86,Country_Website,
Denmark,Daily hospital occupancy,2021-10-05,2021-W40,87,Country_Website,
Denmark,Daily hospital occupancy,2021-10-06,2021-W40,95,Country_Website,
Denmark,Daily hospital occupancy,2021-10-07,2021-W40,98,Country_Website,
Denmark,Daily hospital occupancy,2021-10-08,2021-W40,88,Country_Website,
Denmark,Daily hospital occupancy,2021-10-09,2021-W40,77,Country_Website,
Denmark,Daily hospital occupancy,2021-10-10,2021-W40,83,Country_Website,
Denmark,Daily hospital occupancy,2021-10-11,2021-W41,89,Country_Website,
Denmark,Daily hospital occupancy,2021-10-12,2021-W41,89,Country_Website,
Denmark,Daily hospital occupancy,2021-10-13,2021-W41,91,Country_Website,
Denmark,Daily hospital occupancy,2021-10-14,2021-W41,90,Country_Website,
Denmark,Daily hospital occupancy,2021-10-15,2021-W41,105,Country_Website,
Denmark,Daily hospital occupancy,2021-10-16,2021-W41,110,Country_Website,
Denmark,Daily hospital occupancy,2021-10-17,2021-W41,120,Country_Website,
Denmark,Daily hospital occupancy,2021-10-18,2021-W42,121,Country_Website,
Denmark,Daily hospital occupancy,2021-10-19,2021-W42,120,Country_Website,
Denmark,Daily hospital occupancy,2021-10-20,2021-W42,126,Country_Website,
Denmark,Daily hospital occupancy,2021-10-21,2021-W42,132,Country_Website,
Denmark,Daily hospital occupancy,2021-10-22,2021-W42,144,Country_Website,
Denmark,Daily hospital occupancy,2021-10-23,2021-W42,156,Country_Website,
Denmark,Daily hospital occupancy,2021-10-24,2021-W42,167,Country_Website,
Denmark,Daily hospital occupancy,2021-10-25,2021-W43,186,Country_Website,
Denmark,Daily hospital occupancy,2021-10-26,2021-W43,195,Country_Website,
Denmark,Daily hospital occupancy,2021-10-27,2021-W43,200,Country_Website,
Denmark,Daily hospital occupancy,2021-10-28,2021-W43,212,Country_Website,
Denmark,Daily hospital occupancy,2021-10-29,2021-W43,221,Country_Website,
Denmark,Daily hospital occupancy,2021-10-30,2021-W43,219,Country_Website,
Denmark,Daily hospital occupancy,2021-10-31,2021-W43,233,Country_Website,
Denmark,Daily hospital occupancy,2021-11-01,2021-W44,248,Country_Website,
Denmark,Daily hospital occupancy,2021-11-02,2021-W44,255,Country_Website,
Denmark,Daily hospital occupancy,2021-11-03,2021-W44,264,Country_Website,
Denmark,Daily hospital occupancy,2021-11-04,2021-W44,246,Country_Website,
Denmark,Daily hospital occupancy,2021-11-05,2021-W44,263,Country_Website,
Denmark,Daily hospital occupancy,2021-11-06,2021-W44,277,Country_Website,
Denmark,Daily hospital occupancy,2021-11-07,2021-W44,282,Country_Website,
Denmark,Daily hospital occupancy,2021-11-08,2021-W45,303,Country_Website,
Denmark,Daily hospital occupancy,2021-11-09,2021-W45,315,Country_Website,
Denmark,Daily hospital occupancy,2021-11-10,2021-W45,319,Country_Website,
Denmark,Daily hospital occupancy,2021-11-11,2021-W45,307,Country_Website,
Denmark,Daily hospital occupancy,2021-11-12,2021-W45,316,Country_Website,
Denmark,Daily hospital occupancy,2021-11-13,2021-W45,319,Country_Website,
Denmark,Daily hospital occupancy,2021-11-14,2021-W45,346,Country_Website,
Denmark,Daily hospital occupancy,2021-11-15,2021-W46,356,Country_Website,
Denmark,Daily hospital occupancy,2021-11-16,2021-W46,371,Country_Website,
Denmark,Daily hospital occupancy,2021-11-17,2021-W46,369,Country_Website,
Denmark,Daily hospital occupancy,2021-11-18,2021-W46,362,Country_Website,
Denmark,Daily hospital occupancy,2021-11-19,2021-W46,378,Country_Website,
Denmark,Daily hospital occupancy,2021-11-20,2021-W46,386,Country_Website,
Denmark,Daily hospital occupancy,2021-11-21,2021-W46,414,Country_Website,
Denmark,Daily hospital occupancy,2021-11-22,2021-W47,438,Country_Website,
Denmark,Daily hospital occupancy,2021-11-23,2021-W47,444,Country_Website,
Denmark,Daily hospital occupancy,2021-11-24,2021-W47,435,Country_Website,
Denmark,Daily hospital occupancy,2021-11-25,2021-W47,411,Country_Website,
Denmark,Daily hospital occupancy,2021-11-26,2021-W47,426,Country_Website,
Denmark,Daily hospital occupancy,2021-11-27,2021-W47,418,Country_Website,
Denmark,Daily hospital occupancy,2021-11-28,2021-W47,435,Country_Website,
Denmark,Daily hospital occupancy,2021-11-29,2021-W48,446,Country_Website,
Denmark,Daily hospital occupancy,2021-11-30,2021-W48,433,Country_Website,
Denmark,Daily hospital occupancy,2021-12-01,2021-W48,439,Country_Website,
Denmark,Daily hospital occupancy,2021-12-02,2021-W48,427,Country_Website,
Denmark,Daily hospital occupancy,2021-12-03,2021-W48,449,Country_Website,
Denmark,Daily hospital occupancy,2021-12-04,2021-W48,434,Country_Website,
Denmark,Daily hospital occupancy,2021-12-05,2021-W48,447,Country_Website,
Denmark,Daily hospital occupancy,2021-12-06,2021-W49,486,Country_Website,
Denmark,Daily hospital occupancy,2021-12-07,2021-W49,465,Country_Website,
Denmark,Daily hospital occupancy,2021-12-08,2021-W49,461,Country_Website,
Denmark,Daily hospital occupancy,2021-12-09,2021-W49,460,Country_Website,
Denmark,Daily hospital occupancy,2021-12-10,2021-W49,472,Country_Website,
Denmark,Daily hospital occupancy,2021-12-11,2021-W49,455,Country_Website,
Denmark,Daily hospital occupancy,2021-12-12,2021-W49,468,Country_Website,
Denmark,Daily hospital occupancy,2021-12-13,2021-W50,480,Country_Website,
Denmark,Daily hospital occupancy,2021-12-14,2021-W50,490,Country_Website,
Denmark,Daily hospital occupancy,2021-12-15,2021-W50,508,Country_API,
Denmark,Daily hospital occupancy,2021-12-16,2021-W50,517,Country_API,
Denmark,Daily hospital occupancy,2021-12-17,2021-W50,518,Country_API,
Denmark,Daily hospital occupancy,2021-12-20,2021-W51,581,Country_API,
Denmark,Daily hospital occupancy,2021-12-21,2021-W51,554,Country_API,
Denmark,Daily hospital occupancy,2021-12-22,2021-W51,553,Country_API,
Denmark,Daily hospital occupancy,2021-12-23,2021-W51,570,Country_API,
Denmark,Daily hospital occupancy,2021-12-24,2021-W51,538,Country_API,
Denmark,Daily hospital occupancy,2021-12-27,2021-W52,608,Country_API,
Denmark,Daily hospital occupancy,2021-12-28,2021-W52,666,Country_API,
Denmark,Daily hospital occupancy,2021-12-29,2021-W52,675,Country_API,
Denmark,Daily hospital occupancy,2021-12-30,2021-W52,665,Country_API,
Denmark,Daily hospital occupancy,2021-12-31,2021-W52,641,Country_API,
Denmark,Daily hospital occupancy,2022-01-03,2022-W01,770,Country_API,
Denmark,Daily hospital occupancy,2022-01-04,2022-W01,794,Country_API,
Denmark,Daily hospital occupancy,2022-01-05,2022-W01,784,Country_API,
Denmark,Daily hospital occupancy,2022-01-06,2022-W01,756,Country_API,
Denmark,Daily hospital occupancy,2022-01-07,2022-W01,755,Country_API,
Denmark,Daily hospital occupancy,2022-01-10,2022-W02,777,Country_API,
Denmark,Daily hospital occupancy,2022-01-12,2022-W02,751,Country_API,
Denmark,Daily hospital occupancy,2022-01-13,2022-W02,755,Country_API,
Denmark,Daily hospital occupancy,2022-01-14,2022-W02,757,Country_API,
Denmark,Daily hospital occupancy,2022-01-15,2022-W02,711,Country_API,
Denmark,Daily hospital occupancy,2022-01-16,2022-W02,734,Country_API,
Denmark,Daily hospital occupancy,2022-01-17,2022-W03,802,Country_API,
Denmark,Daily hospital occupancy,2022-01-18,2022-W03,810,Country_API,
Denmark,Daily hospital occupancy,2022-01-19,2022-W03,821,Country_API,
Denmark,Daily hospital occupancy,2022-01-20,2022-W03,825,Country_API,
Denmark,Daily hospital occupancy,2022-01-21,2022-W03,813,Country_API,
Denmark,Daily hospital occupancy,2022-01-22,2022-W03,781,Country_API,
Denmark,Daily hospital occupancy,2022-01-23,2022-W03,813,Country_API,
Denmark,Daily hospital occupancy,2022-01-24,2022-W04,894,Country_API,
Denmark,Daily hospital occupancy,2022-01-25,2022-W04,918,Country_API,
Denmark,Daily hospital occupancy,2022-01-26,2022-W04,938,Country_API,
Denmark,Daily hospital occupancy,2022-01-27,2022-W04,955,Country_API,
Denmark,Daily hospital occupancy,2022-01-28,2022-W04,967,Country_API,
Denmark,Daily hospital occupancy,2022-01-29,2022-W04,922,Country_API,
